"Gene_Symbol","ENTREZ_GENE_ID","FoldChanges"
"GFRA1",2674,1.051378669
"GFRA2",2675,1.129769325
"GFRA3",2676,1.002905082
"GFRA4",64096,1.109912561
"GGA1",26088,1.160928084
"GGA2",23062,0.896887257
"GGA3",23163,2.682928968
"GGCT",79017,0.534916683
"GGCX",2677,0.763196814
"GGH",8836,0.705164477
"GGN",199720,1.106009009
"GGNBP2",79893,0.876377773
"GGPS1",9453,0.990385271
"GGT1",2678,1.203589789
"GGT2",2679,1.317277642
"GGT3P",643171,1.317277642
"GGT3P",728226,1.317277642
"GGT4P",645367,1.455275279
"GGT5",2687,0.994204161
"GGT6",124975,0.990778831
"GGT7",2686,0.920900128
"GGT8P",728441,1.455275279
"GGTA1",2681,0.815100105
"GGTLC1",92086,1.138125602
"GGTLC2",91227,1.16477029
"GGTLC2",728441,1.16477029
"GGTLC3",91227,1.179280004
"GH1",2688,1.081081424
"GH2",2689,1.071974969
"GHDC",84514,0.978237182
"GHITM",27069,0.352100371
"GHR",2690,1.15001963
"GHRH",2691,1.030445163
"GHRHR",2692,1.222222602
"GHRL",51738,0.940576859
"GHRLOS",100126793,1.317515545
"GHSR",2693,1.063335027
"GIF",2694,1.057801768
"GIGYF1",64599,1.13303695
"GIGYF2",26058,0.945594156
"GIMAP1",170575,0.998085265
"GIMAP2",26157,0.917270624
"GIMAP4",55303,1.03370983
"GIMAP5",55340,1.158178816
"GIMAP6",474344,1.044590519
"GIMAP7",168537,1.059501728
"GIMAP8",155038,1.046989303
"GIN1",54826,0.673797288
"GINS1",9837,0.797604624
"GINS2",51659,0.970235287
"GINS3",64785,1.069566532
"GINS4",84296,1.076802542
"GIP",2695,0.919156921
"GIPC1",10755,1.302614366
"GIPC2",54810,0.865988508
"GIPC3",126326,1.19102565
"GIPR",2696,1.092782032
"GIT1",28964,1.158541453
"GIT2",9815,0.892541094
"GIYD1",445329,0.857651302
"GIYD1",548593,0.857651302
"GIYD2",79008,0.857651302
"GIYD2",548593,0.857651302
"GJA1",2697,1.084713808
"GJA10",84694,1.122088871
"GJA3",2700,1.002327017
"GJA4",2701,1.104640504
"GJA5",2702,1.002992333
"GJA8",2703,1.309954761
"GJA9",26292,1.036433954
"GJB1",2705,0.836844417
"GJB2",2706,0.941703532
"GJB3",2707,1.159724401
"GJB4",127534,1.317005305
"GJB5",2709,0.958471896
"GJB6",10804,0.706754998
"GJC1",10052,1.175115278
"GJC2",57165,0.973952335
"GJD2",57369,1.154256591
"GJD3",125111,1.336166953
"GJD4",219770,1.205815851
"GK",2710,0.938542577
"GK2",2712,1.089446622
"GK3P",2713,0.96456729
"GK5",256356,0.919244567
"GKAP1",80318,2.046900642
"GKN1",56287,1.079061532
"GKN2",200504,1.208793035
"GLA",2717,0.973474051
"GLB1",2720,0.880176181
"GLB1L",79411,0.903725821
"GLB1L2",89944,1.205821432
"GLB1L3",112937,1.246505754
"GLCCI1",113263,0.951630593
"GLCE",26035,0.459894017
"GLDC",2731,0.918113425
"GLDN",342035,0.785993994
"GLE1",2733,0.975107464
"GLG1",2734,1.414802388
"GLI1",2735,1.004931453
"GLI2",2736,1.053352552
"GLI3",2737,1.072483051
"GLI4",2738,1.064022829
"GLIPR1",11010,0.909430238
"GLIPR1L1",256710,1.092252896
"GLIPR2",152007,0.860935255
"GLIS1",148979,2.282402409
"GLIS2",84662,1.005156072
"GLIS3",169792,1.27116254
"GLMN",11146,1.03219897
"GLO1",2739,0.258604517
"GLOD4",51031,0.243296178
"GLOD5",392465,1.100940404
"GLP-1",100125288,1.311034552
"GLP1R",2740,1.072093467
"GLP2R",9340,0.965603755
"GLRA1",2741,1.022042681
"GLRA2",2742,1.230542833
"GLRA3",8001,0.946898287
"GLRB",2743,0.678075993
"GLRX",2745,0.434596366
"GLRX2",51022,0.840205509
"GLRX3",10539,0.776843535
"GLRX5",51218,0.662286322
"GLS",2744,0.822007424
"GLS2",27165,0.745243552
"GLT1D1",144423,0.742224872
"GLT25D1",79709,1.017085225
"GLT25D2",23127,0.754975992
"GLT8D1",55830,0.666513487
"GLT8D2",83468,1.068009771
"GLT8D3",283464,1.008079908
"GLT8D4",727936,1.130560156
"GLTP",51228,1.04983571
"GLTPD1",727825,1.430717337
"GLTPD2",388323,1.146673707
"GLTSCR1",29998,1.484374814
"GLTSCR2",29997,0.838276498
"GLUD1",2746,0.570705587
"GLUD2",2747,0.904734689
"GLUL",2752,0.880490533
"GLYAT",10249,1.076930565
"GLYATL1",92292,0.95499769
"GLYATL2",219970,1.016655406
"GLYCTK",132158,0.959821988
"GM2A",2760,0.949037348
"GMCL1",64395,0.931649082
"GMCL1L",64396,1.089230128
"GMDS",2762,0.733763951
"GMEB1",10691,0.938080038
"GMEB2",26205,1.208171856
"GMFB",2764,0.655534666
"GMFG",9535,0.871187738
"GMIP",51291,1.195517085
"GML",2765,1.187488602
"GMNN",51053,0.711551735
"GMPPA",29926,0.909712067
"GMPPB",386724,1.071172302
"GMPR",2766,0.805637627
"GMPR2",51292,0.375611372
"GMPS",8833,0.556497368
"GNA11",2767,1.097091573
"GNA12",2768,0.971122557
"GNA13",10672,0.867623694
"GNA14",9630,1.08038421
"GNA15",2769,0.983077254
"GNAI1",2770,1.020420182
"GNAI2",2771,1.249044265
"GNAI3",2773,0.733515197
"GNAL",2774,0.797790649
"GNAO1",2775,1.484062488
"GNAQ",2776,1.35682081
"GNAS",2778,0.862564969
"GNASAS",149775,0.98350937
"GNAT1",2779,0.995991537
"GNAT2",2780,0.983630882
"GNAT3",346562,1.005397198
"GNAZ",2781,0.709510947
"GNB1",2782,1.053086369
"GNB1L",54584,1.073608004
"GNB2",2783,0.500480571
"GNB2L1",10399,0.741271233
"GNB3",2784,1.273804553
"GNB4",59345,1.053280182
"GNB5",10681,0.889832256
"GNE",10020,0.919929278
"GNG10",2790,0.990186326
"GNG11",2791,0.954976458
"GNG12",55970,1.153113462
"GNG13",51764,1.221994158
"GNG2",54331,0.900974079
"GNG3",2785,0.353884734
"GNG4",2786,1.132990794
"GNG5",2787,1.116554827
"GNG7",2788,1.049296239
"GNG8",94235,0.979258381
"GNGT1",2792,0.979574419
"GNGT2",2793,1.184072069
"GNL1",2794,0.844718198
"GNL2",29889,0.648493465
"GNL3",26354,0.47018203
"GNL3L",54552,0.991174386
"GNL3LP",80060,1.061859772
"GNLY",10578,1.003299131
"GNMT",27232,1.044152537
"GNPAT",8443,0.587611046
"GNPDA1",10007,0.488669715
"GNPDA2",132789,0.581822206
"GNPNAT1",64841,0.597365757
"GNPTAB",79158,0.967806491
"GNPTG",84572,0.556330091
"GNRH1",2796,1.048304264
"GNRH2",2797,1.128641004
"GNRHR",2798,1.013938053
"GNRHR2",114814,1.064066704
"GNS",2799,0.833951379
"GOLGA1",2800,0.99063217
"GOLGA2",2801,1.625688021
"GOLGA2L1",55592,0.862945494
"GOLGA2LY1",401634,1.004061085
"GOLGA2LY2",84559,1.004061085
"GOLGA3",2802,0.755214296
"GOLGA4",2803,1.155730939
"GOLGA5",9950,0.369742731
"GOLGA6",342096,1.009563384
"GOLGA7",51125,0.681604797
"GOLGA7B",401647,0.449794799
"GOLGA8A",23015,1.376952408
"GOLGA8B",440270,1.164112723
"GOLGA8E",100132979,0.854882065
"GOLGA8F",283768,0.854882065
"GOLGA8G",390535,0.854882065
"GOLGA9P",283796,0.898834096
"GOLGB1",2804,0.705543603
"GOLIM4",27333,2.318420038
"GOLM1",51280,0.784746041
"GOLPH3",64083,0.813054533
"GOLPH3L",55204,0.857722977
"GOLSYN",55638,0.446282961
"GOLT1A",127845,0.924616265
"GOLT1B",51026,0.586064931
"GON4L",54856,1.004797742
"GOPC",57120,1.026174149
"GORASP1",64689,0.763435587
"GORASP2",26003,0.816622959
"GOSR1",9527,0.91157224
"GOSR2",9570,0.986105697
"GOT1",2805,0.207576209
"GOT1L1",137362,1.010766558
"GOT2",2806,0.557726216
"GP1BA",2811,1.179641382
"GP1BB",2812,0.924454882
"GP2",2813,1.007627823
"GP5",2814,1.018622439
"GP6",51206,1.223158709
"GP9",2815,1.096321668
"GPA33",10223,1.015993789
"GPAA1",8733,0.93271724
"GPAM",57678,1.322525447
"GPATCH1",55094,0.875708755
"GPATCH2",55105,0.977868695
"GPATCH3",63906,0.850189705
"GPATCH4",54865,0.939536987
"GPATCH8",23131,1.031904823
"GPBAR1",151306,1.333528583
"GPBP1",65056,0.55025371
"GPBP1L1",60313,0.884478714
"GPC1",2817,0.868738725
"GPC2",221914,1.014297067
"GPC3",2719,1.098641483
"GPC4",2239,1.024894689
"GPC5",2262,0.662703675
"GPC6",10082,0.982720106
"GPD1",2819,0.910600651
"GPD1L",23171,0.741210331
"GPD2",2820,0.910836172
"GPER",2852,1.049652214
"GPHA2",170589,1.011627035
"GPHB5",122876,1.180972957
"GPHN",10243,0.762862207
"GPI",100133951,0.255629143
"GPIHBP1",338328,1.031983619
"GPKOW",27238,0.661611544
"GPLD1",2822,1.050047042
"GPM6A",2823,0.774887026
"GPM6B",2824,0.720129233
"GPN1",11321,0.61544158
"GPN2",54707,1.05824682
"GPN3",51184,0.736880915
"GPNMB",10457,0.846340027
"GPR1",2825,1.345155085
"GPR101",83550,1.02936034
"GPR107",57720,0.837500315
"GPR108",56927,1.081534508
"GPR109B",8843,0.798973099
"GPR110",266977,0.967628549
"GPR111",222611,0.956808631
"GPR112",139378,1.095673554
"GPR113",165082,1.017641911
"GPR114",221188,1.057607946
"GPR115",221393,0.887935499
"GPR116",221395,1.19416904
"GPR12",2835,1.063068492
"GPR123",84435,0.685857874
"GPR124",25960,1.177605839
"GPR125",166647,0.801236284
"GPR126",57211,0.921048117
"GPR128",84873,0.995666467
"GPR132",29933,1.014480258
"GPR133",283383,0.972916914
"GPR135",64582,1.242207384
"GPR137",56834,1.127795359
"GPR137B",7107,0.851908848
"GPR137C",283554,0.938183938
"GPR143",4935,0.909421527
"GPR144",347088,0.822486219
"GPR146",115330,1.143688191
"GPR15",2838,1.051104521
"GPR150",285601,1.120434748
"GPR153",387509,1.161941084
"GPR155",151556,1.914856801
"GPR156",165829,1.038951015
"GPR157",80045,1.061804635
"GPR158",57512,0.47288791
"GPR160",26996,0.857568411
"GPR161",23432,1.282833912
"GPR162",27239,0.833091835
"GPR17",2840,1.029887855
"GPR171",29909,0.995446503
"GPR172A",79581,1.047377988
"GPR172B",55065,1.029607807
"GPR173",54328,1.0335701
"GPR174",84636,0.947269194
"GPR175",131601,0.965003883
"GPR176",11245,0.941620224
"GPR177",79971,0.721600511
"GPR18",2841,1.033082163
"GPR180",160897,1.097429219
"GPR182",11318,1.110431499
"GPR183",1880,1.073740041
"GPR19",2842,0.980002622
"GPR20",2843,1.004975126
"GPR21",2844,0.988248196
"GPR22",2845,1.134487946
"GPR25",2848,1.044505965
"GPR26",2849,2.406500572
"GPR27",2850,1.191497005
"GPR3",2827,1.239925179
"GPR31",2853,1.020332743
"GPR32",2854,1.028380182
"GPR34",2857,0.842453259
"GPR35",2859,1.066185799
"GPR37",2861,1.609579044
"GPR37L1",9283,1.076569022
"GPR39",2863,0.829654659
"GPR4",2828,1.38041684
"GPR44",11251,1.013693275
"GPR45",11250,1.05822008
"GPR50",9248,1.021369659
"GPR52",9293,1.389434048
"GPR55",9290,1.000071715
"GPR56",9289,1.08869303
"GPR6",2830,1.157564695
"GPR61",83873,0.898156294
"GPR62",118442,1.175089222
"GPR63",81491,0.980865962
"GPR64",10149,1.009345266
"GPR65",8477,0.918004765
"GPR68",8111,0.923101714
"GPR75",10936,1.057543155
"GPR77",27202,1.051446324
"GPR78",27201,1.17016824
"GPR81",27198,0.980595306
"GPR82",27197,0.972983364
"GPR83",10888,0.638876261
"GPR84",53831,0.957660037
"GPR85",54329,0.807600038
"GPR87",53836,0.959809069
"GPR88",54112,1.504041823
"GPR89A",51463,0.367988641
"GPR89B",653519,0.367988641
"GPR89C",728932,0.367988641
"GPR97",222487,1.003648084
"GPR98",84059,0.936509517
"GPRASP1",9737,0.353226212
"GPRASP2",114928,0.606638067
"GPRC5A",9052,1.038831872
"GPRC5B",51704,0.869052487
"GPRC5C",55890,1.049713241
"GPRC5D",55507,1.185531102
"GPRC6A",222545,1.254733338
"GPRIN1",114787,1.14844394
"GPRIN2",9721,1.252780959
"GPRIN3",285513,1.01949215
"GPS1",2873,0.575443956
"GPS2",2874,1.206282315
"GPSM1",26086,1.364837918
"GPSM2",29899,0.768161279
"GPSM3",63940,1.135489744
"GPSN2",9524,0.903499666
"GPT",2875,0.926700373
"GPT2",84706,0.863305838
"GPX1",2876,0.48684702
"GPX2",2877,1.160422588
"GPX3",2878,0.825965253
"GPX4",2879,0.538581123
"GPX5",2880,0.958893058
"GPX7",2882,0.939903315
"GPX8",493869,1.005361333
"GRAMD1A",57655,1.119205643
"GRAMD1B",57476,0.858923531
"GRAMD1C",54762,1.19843723
"GRAMD2",196996,1.27025255
"GRAMD3",65983,0.940461478
"GRAMD4",23151,0.935295316
"GRAP",10750,1.003579399
"GRAP2",9402,1.1984029
"GRASP",160622,1.232837196
"GRASPOS",692159,1.048240781
"GRB10",2887,0.913219046
"GRB14",2888,1.311308381
"GRB2",2885,1.29660542
"GRB7",2886,1.202423161
"GREB1",9687,1.27103742
"GREM1",26585,0.881229773
"GREM2",64388,1.275626909
"GRHL1",29841,0.714616638
"GRHL2",79977,1.091867403
"GRHL3",57822,1.117875323
"GRHPR",9380,0.481799438
"GRIA1",2890,0.467119369
"GRIA2",2891,1.042950169
"GRIA3",2892,1.498967418
"GRIA4",2893,0.917027645
"GRID1",2894,1.2231176
"GRID2",2895,1.102928395
"GRIK1",2897,0.807325561
"GRIK2",2898,0.949030457
"GRIK3",2899,1.226278599
"GRIK4",2900,1.067131734
"GRIK5",2901,1.122754737
"GRIN1",2902,0.844037917
"GRIN2A",2903,0.86691358
"GRIN2B",2904,1.154336438
"GRIN2C",2905,1.123832267
"GRIN2D",2906,1.165013069
"GRIN3A",116443,0.832160733
"GRIN3B",116444,1.108436766
"GRINA",2907,0.657828924
"GRINL1A",81488,1.066841312
"GRIP1",23426,1.154989315
"GRIP2",80852,1.13558513
"GRIPAP1",56850,0.748404642
"GRK1",6011,1.030189557
"GRK4",2868,1.201272287
"GRK5",2869,1.245214667
"GRK6",2870,1.243382648
"GRK7",131890,0.944893133
"GRLF1",2909,0.979503167
"GRM1",2911,0.867416955
"GRM2",2912,1.085372236
"GRM3",2913,1.58483311
"GRM4",2914,1.111488975
"GRM5",2915,1.405516367
"GRM6",2916,0.946527636
"GRM7",2917,0.882625942
"GRM8",2918,1.007755031
"GRN",2896,0.89786178
"GRP",2922,0.834873701
"GRPEL1",80273,0.596588662
"GRPEL2",134266,0.892933251
"GRPR",2925,1.302286015
"GRRP1",79927,1.074682315
"GRSF1",2926,0.755646481
"GRTP1",79774,1.094287124
"GRWD1",83743,0.877315305
"GSC",145258,1.159900894
"GSC2",2928,0.870161714
"GSDMB",55876,0.940389332
"GSDMC",56169,1.07287496
"GSDMD",79792,1.088478504
"GSG1",83445,0.979229162
"GSG1L",146395,0.885031285
"GSG2",83903,1.316424734
"GSK3A",2931,1.103032145
"GSK3B",2932,1.789221312
"GSN",2934,0.895488964
"GSPT1",2935,1.066098286
"GSPT2",23708,0.704570745
"GSR",2936,1.211062412
"GSS",2937,0.52986001
"GSTA1",2938,1.156965344
"GSTA3",2940,1.13846597
"GSTA4",2941,0.978896134
"GSTCD",79807,1.018714417
"GSTK1",373156,0.842852104
"GSTM1",2944,1.051986219
"GSTM2",2946,0.960454556
"GSTM3",2947,0.731822699
"GSTM4",2948,1.097439291
"GSTM5",2949,0.780015095
"GSTO1",9446,0.475182785
"GSTO2",119391,0.91459189
"GSTP1",2950,0.861755923
"GSTT1",2952,0.947626208
"GSTT2",2953,0.782261504
"GSTTP1",25774,1.052807451
"GSTZ1",2954,0.979575147
"GSX1",219409,1.124947212
"GSX2",170825,1.061323157
"GTDC1",79712,0.795736865
"GTF2A1",2957,0.897366103
"GTF2A1L",11036,0.98945496
"GTF2A2",2958,0.995317985
"GTF2B",2959,0.497381782
"GTF2E1",2960,0.821456957
"GTF2E2",2961,0.357586204
"GTF2F1",2962,0.927869302
"GTF2F2",2963,0.937488668
"GTF2H1",2965,0.895748403
"GTF2H2",2966,0.948013294
"GTF2H2B",653238,1.226589479
"GTF2H2C",728340,1.0210646
"GTF2H2D",730394,1.0210646
"GTF2H3",2967,1.596993893
"GTF2H4",2968,0.630623978
"GTF2H5",404672,0.857272062
"GTF2I",2969,1.163710367
"GTF2I",100093631,1.163710367
"GTF2IP1",2969,1.285214482
"GTF2IRD1",9569,1.090693014
"GTF2IRD2",84163,1.04751587
"GTF2IRD2",100133748,1.04751587
"GTF2IRD2B",389524,0.963027808
"GTF3A",2971,0.679196235
"GTF3C1",2975,0.752010119
"GTF3C2",2976,1.044166334
"GTF3C3",9330,0.880409694
"GTF3C4",9329,1.090513188
"GTF3C5",9328,0.957346033
"GTF3C6",112495,0.837458307
"GTPBP1",9567,1.140917107
"GTPBP10",85865,0.874346841
"GTPBP2",54676,1.014995534
"GTPBP3",84705,1.031940247
"GTPBP4",23560,0.695541168
"GTPBP5",26164,1.108554614
"GTPBP6",8225,0.849050451
"GTPBP8",29083,1.160894833
"GTSE1",51512,1.110696083
"GTSF1",121355,1.116813402
"GTSF1L",149699,1.123403793
"GUCA1A",2978,1.14558055
"GUCA1B",2979,1.097722548
"GUCA1C",9626,1.243932046
"GUCA2A",2980,1.311589767
"GUCA2B",2981,1.166974975
"GUCY1A2",2977,1.023691618
"GUCY1A3",2982,1.263917339
"GUCY1B2",2974,0.97372334
"GUCY1B3",2983,2.020231482
"GUCY2C",2984,0.918383485
"GUCY2D",3000,0.875872957
"GUCY2F",2986,0.889974553
"GUF1",60558,0.721274157
"GUK1",2987,0.638333684
"GULP1",51454,1.095407355
"GUSB",2990,0.896342295
"GUSBL1",387036,1.151101662
"GUSBL2",375513,0.882611065
"GVIN1",387751,1.156172922
"GYG1",2992,0.488552848
"GYG2",8908,0.780508787
"GYLTL1B",120071,0.950408402
"GYPA",2993,1.020071349
"GYPB",2994,1.060465972
"GYPC",2995,1.168235312
"GYPE",2996,0.959609419
"GYS1",2997,0.937737386
"GYS2",2998,1.021933362
"GZF1",64412,0.68998545
"GZMA",3001,0.995384033
"GZMB",3002,1.03416457
"GZMH",2999,1.138544057
"GZMK",3003,1.150110806
"GZMM",3004,1.275615549
"H19",283120,1.025733379
"H1F0",3005,1.114379498
"H1FNT",341567,1.045641032
"H1FOO",132243,1.227179796
"H1FX",8971,1.04188781
"H2AFB1",474381,1.086145348
"H2AFB2",474382,1.086145348
"H2AFB3",83740,1.086145348
"H2AFJ",55766,0.821460429
"H2AFV",94239,0.826397557
"H2AFX",3014,1.067521988
"H2AFY",9555,1.068441722
"H2AFY2",55506,1.278684199
"H2AFZ",3015,0.567778972
"H2BFM",286436,1.130525811
"H2BFS",54145,0.980993026
"H2BFXP",644328,1.021836032
"H2BFXP",767811,1.021836032
"H3F3A",3020,0.763941274
"H3F3B",3021,0.763941274
"H6PD",9563,1.101184508
"HAAO",23498,1.146411321
"HAB1",55547,1.121064558
"HABP2",3026,1.165970675
"HABP4",22927,0.701783468
"HACE1",57531,0.75037094
"HACL1",26061,0.642678956
"HADH",3033,0.706303108
"HADHA",3030,1.078423142
"HADHB",3032,0.491761379
"HAGH",3029,0.286293633
"HAGHL",84264,0.958644023
"HAL",3034,1.016165678
"HAMP",57817,1.065784692
"HAND1",9421,1.007532467
"HAND2",9464,1.103789261
"HAO1",54363,0.934599872
"HAO2",51179,1.004800337
"HAP1",9001,1.082258804
"HAPLN1",1404,1.002916988
"HAPLN2",60484,1.267504679
"HAPLN3",145864,1.105054598
"HAPLN4",404037,1.277590863
"HAR1A",768096,1.058715983
"HARBI1",283254,1.044622261
"HARS",3035,0.609726666
"HARS2",23438,0.419896124
"HAS1",3036,0.960441642
"HAS2",3037,1.054007634
"HAS3",3038,1.020232949
"HAT1",8520,0.61666765
"HAVCR1",26762,0.987868235
"HAVCR2",84868,1.050836041
"HAX1",10456,0.883560864
"HBA1",3039,0.744898764
"HBA2",3040,0.744898764
"HBB",3043,0.691448234
"HBBP1",3044,0.971358222
"HBD",3045,1.027944593
"HBE1",3046,1.217766487
"HBEGF",1839,1.020711418
"HBG1",3047,0.947306798
"HBG2",3048,0.947306798
"HBM",3042,1.065478773
"HBP1",26959,1.240804415
"HBQ1",3049,1.040616503
"HBS1L",10767,1.032410777
"HBXIP",10542,0.504638
"HBZ",3050,1.128987672
"HCCA2",81532,1.11880395
"HCCS",3052,0.540768346
"HCFC1",3054,1.11275681
"HCFC1R1",54985,1.008426611
"HCFC2",29915,1.167086602
"HCG11",493812,0.850107833
"HCG18",414777,1.368316593
"HCG22",285834,1.173493257
"HCG26",352961,0.960285631
"HCG27",253018,0.994798001
"HCG2P7",80867,1.353428664
"HCG4",54435,0.844961293
"HCG4P6",80868,0.976020314
"HCG9",10255,1.170588486
"HCK",3055,1.010944828
"HCLS1",3059,1.058243283
"HCN1",348980,1.402885646
"HCN2",610,0.917895226
"HCN3",57657,1.053573291
"HCN4",10021,1.04135675
"HCP5",10866,1.158969484
"HCP5P10",352990,1.030372638
"HCRP1",387535,1.228710464
"HCRT",3060,1.14193994
"HCRTR1",3061,1.096102057
"HCRTR2",3062,1.122480215
"HCST",10870,0.974742146
"HDAC1",3065,0.823890303
"HDAC10",83933,1.07792347
"HDAC11",79885,0.973962957
"HDAC2",3066,0.99191401
"HDAC3",8841,0.711282095
"HDAC4",9759,0.995201314
"HDAC5",10014,0.922057978
"HDAC6",10013,0.955634454
"HDAC7",51564,1.163955083
"HDAC8",55869,0.893854368
"HDAC9",9734,0.967033415
"HDC",3067,0.94289173
"HDDC2",51020,0.603285899
"HDDC3",374659,0.805412002
"HDGF",3068,1.516487974
"HDGF2",84717,0.972191126
"HDGFL1",154150,1.24395862
"HDGFRP3",50810,1.201962134
"HDHD1A",8226,0.856233412
"HDHD2",84064,0.481302295
"HDHD3",81932,0.940410767
"HDLBP",3069,0.833188263
"HDX",139324,0.892711687
"HEATR1",55127,0.792752908
"HEATR2",54919,1.151860594
"HEATR3",55027,0.717104173
"HEATR4",399671,1.275023076
"HEATR5A",25938,1.045907637
"HEATR5B",54497,0.822409401
"HEATR6",63897,0.770538431
"HEATR7A",727957,0.987894549
"HEATR7B1",339766,1.194264284
"HEATR7B2",133558,0.963969111
"HEBP1",50865,1.410454279
"HEBP2",23593,0.493526147
"HECA",51696,1.085520528
"HECTD1",25831,1.172644191
"HECTD2",143279,0.916010326
"HECTD3",79654,1.123449816
"HECW1",23072,1.160809577
"HECW2",57520,0.851592982
"HEG1",57493,1.031536609
"HEL308",113510,0.901032089
"HELB",92797,1.092234872
"HELLS",3070,0.980986359
"HELZ",9931,0.902929483
"HEMGN",55363,1.03710014
"HEMK1",51409,0.942840992
"HEPACAM",220296,0.641786134
"HEPACAM2",253012,0.976546731
"HEPH",9843,0.835566895
"HERC1",8925,0.869548217
"HERC2",8924,0.88383925
"HERC2P2",283755,0.58219234
"HERC2P3",283755,0.957810703
"HERC2P3",400322,0.957810703
"HERC2P7",8917,0.99435415
"HERC3",8916,0.810792078
"HERC4",26091,1.072911078
"HERC5",51191,1.008474789
"HERC6",55008,0.936276525
"HERPUD1",9709,0.82008108
"HERPUD2",64224,1.100629226
"HERV-FRD",405754,1.128692984
"HES1",3280,1.248309667
"HES2",54626,1.041592206
"HES4",57801,1.304393806
"HES5",388585,1.038249286
"HES6",55502,1.122072013
"HES7",84667,0.991696912
"HESRG",790952,1.009238108
"HESX1",8820,1.077814336
"HEXA",3073,0.971354323
"HEXB",3074,0.490466397
"HEXDC",284004,1.104806759
"HEXIM1",10614,1.107206072
"HEXIM2",124790,0.964550237
"HEY1",23462,0.706390573
"HEY2",23493,1.286778758
"HEYL",26508,1.047646855
"HFE",3077,1.021227858
"HFE2",148738,0.945383977
"HFM1",164045,0.907668526
"HGC6.3",100128124,0.998476132
"HGD",100132552,1.032673241
"HGF",3082,0.837303621
"HGFAC",3083,1.083503765
"HGS",9146,0.93777748
"HGSNAT",138050,0.975454037
"HHAT",55733,0.844616274
"HHATL",57467,0.63060632
"HHEX",3087,0.961848955
"HHIP",64399,0.963771366
"HHIPL1",84439,1.145563876
"HHIPL2",79802,1.058824011
"HHLA1",10086,1.157333851
"HHLA2",11148,0.963101124
"HHLA3",11147,1.109419774
"HIAT1",64645,0.832864332
"HIATL1",84641,0.737072625
"HIATL2",84278,0.873342794
"HIBADH",11112,0.898897593
"HIBCH",26275,0.808598481
"HIC1",3090,1.189325391
"HIC2",23119,1.380936844
"HICE1",93323,0.960187313
"HIF1A",3091,1.281610757
"HIF1AN",55662,0.715693125
"HIF3A",64344,1.229383585
"HIG2",29923,1.029596011
"HIGD1A",25994,0.588362082
"HIGD1B",51751,1.149747465
"HIGD2A",192286,1.067660039
"HILS1",373861,1.088953406
"HINT1",3094,0.607083571
"HINT2",84681,0.668951896
"HINT3",135114,1.128690769
"HIP1",3092,1.120042102
"HIP1R",9026,1.203884458
"HIPK1",204851,1.03902334
"HIPK2",28996,1.625915744
"HIPK3",10114,0.998399369
"HIPK4",147746,1.183187328
"HIRA",7290,1.172338887
"HIRIP3",8479,0.809102742
"HISPPD1",23262,0.504777196
"HISPPD2A",9677,0.77583267
"HIST1H1A",3024,1.203209691
"HIST1H1B",3009,1.184811756
"HIST1H1C",3006,1.044532111
"HIST1H1D",3007,1.204029867
"HIST1H1E",3008,1.217212674
"HIST1H1T",3010,1.021291643
"HIST1H2AB",3012,0.926917364
"HIST1H2AB",8335,0.926917364
"HIST1H2AC",8334,1.006711025
"HIST1H2AD",3013,1.048847507
"HIST1H2AE",8335,0.956927015
"HIST1H2AG",8329,0.98288684
"HIST1H2AH",8330,0.98288684
"HIST1H2AI",8331,0.98288684
"HIST1H2AJ",8332,0.98288684
"HIST1H2AK",8330,1.00795063
"HIST1H2AK",8336,1.00795063
"HIST1H2AL",85235,0.98288684
"HIST1H2AM",8336,0.986743159
"HIST1H2AM",8969,0.986743159
"HIST1H2BA",255626,0.966355224
"HIST1H2BB",3018,0.956264462
"HIST1H2BC",8339,1.025915759
"HIST1H2BC",8347,1.025915759
"HIST1H2BD",3017,1.119869006
"HIST1H2BE",8343,0.99667452
"HIST1H2BF",8344,0.99667452
"HIST1H2BG",8346,0.99667452
"HIST1H2BH",8345,1.085521033
"HIST1H2BI",8347,0.99667452
"HIST1H2BJ",8970,1.020745751
